month,ACWV,AGG,AIRR,AMLP,AQWA,ARKG,ARKK,ARKQ,ARKW,ARKX,AVDE,AVDV,AVES,AVUS,AVUV,BIL,BOTZ,BRK-B,BTAL,CANE,CBOE,CEG,CIBR,CLOU,CME,COIN,COPX,CORN,COWZ,CTA,CXSE,DBMF,DFAS,DIVO,EDV,EFAV,EMB,EMXC,ESGD,EUAD,EWA,EWC,EWG,EWJ,EWT,EWU,EWZ,FNDC,FNDE,FNDF,FNDX,FNV,FTEC,GD,GDX,GDXJ,GLD,GLDM,GOVZ,GRID,GUNR,HACK,HYG,IAI,IBB,IBIT,IBKR,ICE,IEF,IEMG,IGV,IHAK,IHI,INDA,ITA,IUSV,IVV,IWD,IWN,IWS,IXUS,JEDI,JEPI,JEPQ,JQUA,KMLM,KOMP,KRE,KWEB,LMT,LQD,LTPZ,MOAT,MSCI,MTUM,NDAQ,NLR,NOC,NUKZ,PALL,PAVE,PDBC,PPA,PPLT,PRNT,PSCI,PSLV,QQEW,QTUM,QUAL,REMX,ROBO,ROKT,RPV,RTX,SCHD,SCHG,SCHP,SCHX,SETM,SHLD,SHY,SIL,SILJ,SKYY,SMH,SOXX,SPDW,SPGI,SPLV,SPMO,SPYG,STIP,TAIL,TIP,TIPZ,TLH,TLT,URA,URNM,USMV,V,VALQ,VFQY,VGLT,VNQ,VOO,VOX,VT,VTI,VTIP,VTV,WEAT,WM,WPM,XAR,XBI,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XSD,XSW,XT,ZROZ
2016-09,0.004615,0.000516,0.040542,0.012769,,0.106082,0.075968,0.058184,0.051723,,,,,,,0.000218,,-0.040003,-0.01637,0.088722,-0.055903,,0.05571,,-0.029944,,0.058675,0.054771,,,0.062557,,,,-0.023324,0.016531,0.004129,,0.013552,,0.03363,0.015014,0.002289,0.021173,0.044578,0.004439,0.006265,0.031338,0.027717,0.016122,-0.000964,0.003742,0.026588,0.019314,0.036877,0.060584,0.006892,,,0.050998,0.038414,0.047991,0.010785,-0.000608,0.030808,,-0.017001,-0.041999,0.002374,0.027021,0.008974,,0.015312,-0.005074,-0.006083,-0.000737,6.6e-05,-0.002322,0.007221,0.00379,0.018132,,,,,,,-0.012915,0.054578,-0.013376,-0.003156,-0.000701,-0.01646,-0.068575,0.004931,-0.047123,0.006834,0.008865,,0.072311,,0.039952,0.002325,-0.018965,0.108612,0.00334,0.037921,0.013136,,-0.001022,-0.04658,0.055539,,0.002078,-0.045382,0.001838,0.006051,0.00759,0.000862,,,0.001294,0.03154,0.007138,0.014672,0.049237,0.041913,0.015343,0.024446,-0.008918,0.00496,0.003395,0.007374,,0.007507,0.006785,-0.003159,-0.015084,-0.050255,,-0.006474,0.02225,,,-0.012349,-0.018326,0.00029,0.001809,0.007785,0.001991,0.008327,-0.004688,0.019858,0.003549,0.067114,-0.004204,0.103706,0.036882,-0.028018,0.001861,0.021018,-0.015455,0.003611,-0.005096,0.034964,0.018955,0.014326,-0.029359
2016-10,-0.030975,-0.008172,-0.045738,-0.036249,,-0.160683,-0.102029,-0.07063,-0.035919,,,,,,,0.000219,-0.018942,-0.001177,0.015692,-0.028315,-0.025289,,-0.018668,,-0.042289,,0.045292,0.040685,,,-0.013103,,,,-0.061845,-0.049527,-0.017292,,-0.025809,,-0.029665,-0.013235,-0.013704,0.007177,0.003822,-0.05303,0.119478,-0.013656,0.03287,-0.00476,-0.018422,-0.063117,-0.007113,-0.023654,-0.072266,-0.081508,-0.029449,,,-0.045936,-0.003269,-0.048745,-0.009831,-0.003606,-0.113246,,-0.058974,0.003824,-0.014947,-0.010305,-0.009776,,-0.072289,-0.012581,0.009375,-0.017787,-0.017788,-0.014959,-0.031217,-0.024098,-0.018001,,,,,,,0.03596,-0.035308,0.027782,-0.015286,-0.022309,-0.024075,-0.044675,-0.019388,-0.052858,-0.009255,0.070344,,-0.14366,,-0.00172,-0.009028,-0.047976,-0.110056,-0.044422,-0.074425,-0.01792,,-0.020448,-0.007421,-0.027963,,-0.010592,0.005906,-0.0156,-0.025595,-0.006002,-0.018598,,,-0.000482,-0.085881,-0.092784,0.009073,-0.017274,-0.014426,-0.022667,-0.037216,-0.023239,-0.018621,-0.021382,0.0,,-0.005408,-0.005897,-0.02279,-0.043807,-0.070552,,-0.027515,-0.002298,,,-0.042519,-0.057413,-0.017918,-0.036127,-0.019721,-0.021917,0.000202,-0.010919,0.020862,0.0298,-0.108028,0.000343,-0.152964,-0.028183,0.022797,-0.020041,-0.007534,-0.007705,0.008981,-0.065871,-0.041392,-0.035431,-0.042408,-0.068023
2016-11,-0.017472,-0.025655,0.171181,0.03129,,0.068501,0.00969,0.036412,0.024272,,,,,,,-0.000437,0.003995,0.09106,-0.090824,-0.081734,0.093993,,0.025193,,0.127972,,0.212087,-0.036008,,,-0.0127,,,,-0.114895,-0.035309,-0.043129,,-0.015766,,0.00789,0.026036,-0.041683,-0.01247,-0.024746,0.002,-0.113082,-0.015576,-0.0204,-0.009167,0.059269,-0.115185,0.006062,0.163261,-0.15049,-0.156342,-0.083566,,,0.059524,0.030977,0.020347,0.000187,0.171291,0.06775,,0.109375,0.024446,-0.042273,-0.041427,-0.005514,,-0.025133,-0.072659,0.1001,0.063604,0.036689,0.056421,0.131652,0.062467,-0.022816,,,,,,,0.196848,-0.046879,0.084008,-0.031676,-0.043485,0.054452,-0.013929,-0.005931,0.001876,-0.025327,0.090175,,0.241124,,0.01436,0.108017,-0.070381,0.036033,0.15692,-0.081871,0.028928,,0.030101,0.090966,0.027899,,0.08507,0.060512,0.032653,0.027747,-0.02001,0.037702,,,-0.0047,-0.147319,-0.089489,0.00609,0.040867,0.072019,-0.013529,-0.020553,0.005262,-0.00625,0.012721,-0.005144,,-0.020715,-0.020678,-0.052448,-0.082137,0.027228,,0.006111,-0.060929,,,-0.077343,-0.016757,0.037257,0.032534,0.011903,0.044908,-0.00584,0.059965,-0.066758,0.064991,-0.241451,0.111435,0.116118,0.084669,0.140324,0.090893,0.001687,-0.042045,-0.054218,0.020635,0.078312,0.031512,0.041914,-0.118075
2016-12,0.015825,0.002542,0.03219,0.019417,,-0.05224,-0.002984,0.019306,-0.008886,,,,,,,0.000219,-0.004706,0.035188,0.014418,0.006192,0.072424,,-0.020027,,0.055198,,-0.053714,-0.001601,,,-0.058468,,,,-0.003561,0.010024,0.01487,,0.023675,,0.016197,0.01543,0.066819,-0.00923,-0.022008,0.035095,0.00815,0.017582,0.011983,0.034148,0.019633,0.03572,0.019477,-0.015341,0.007224,-0.03185,-0.01915,,,0.014115,0.016388,-0.018765,0.018389,0.022885,-0.031375,,-0.005719,0.021326,-0.001185,-0.005271,-0.026238,,0.01548,-0.001684,-0.0159,0.026149,0.021434,0.026261,0.042029,0.017554,0.018549,,,,,,,0.064311,-0.075606,-0.057719,0.008392,-0.012396,0.005307,-0.000254,0.010953,0.052139,0.047332,-0.065005,,-0.115916,,0.043231,-0.013477,-0.01178,-0.00784,0.009782,-0.031847,0.000991,,0.019952,-0.006815,0.011806,,0.017331,0.017639,0.022242,0.008548,-0.000115,0.019844,,,0.000724,-0.0418,-0.056577,-0.005238,0.016283,0.030377,0.023722,-0.096226,0.025923,0.033286,0.014718,0.003207,,-0.000407,-0.002594,-0.002982,-0.004626,0.109627,,0.024328,0.009053,,,-0.003751,0.048171,0.02072,0.074492,0.018138,0.019867,0.003335,0.027284,0.00438,0.019994,0.059791,-0.01719,-0.055254,0.017308,0.037565,0.003061,0.022598,0.029965,0.048988,0.007163,0.023403,-0.010401,0.021878,-0.005082
2017-01,0.01873,0.002128,0.012685,0.03254,,0.074615,0.101795,0.064062,0.099422,,,,,,,0.000438,0.087667,0.007117,-0.020812,0.063846,0.077548,,0.064802,,0.049675,,0.2345,0.022982,0.021063,,0.076382,,,0.019093,0.01252,0.031852,0.017329,,0.028633,,0.049926,0.039388,0.038897,0.034998,0.073204,0.024764,0.105879,0.039817,0.076151,0.033068,0.007968,0.088353,0.041723,0.053316,0.143881,0.197464,0.054192,,,0.007407,0.050244,0.076021,0.009128,0.042441,0.047818,,0.022733,0.034385,0.002195,0.065725,0.076435,,0.067743,0.057814,0.013308,0.006716,0.017512,0.006069,-0.008492,0.016536,0.040998,,,,,,,-0.003059,0.09761,0.005561,0.001451,0.012467,0.028424,0.050394,0.031506,0.050953,-0.002107,-0.015049,,0.107959,,-0.00463,0.003354,0.10508,0.069296,0.003796,0.101974,0.058645,,0.011577,0.118754,0.063874,,0.01146,0.000456,-0.00482,0.035285,0.008753,0.019902,,,0.001066,0.189038,0.236908,0.058585,0.039084,0.041884,0.035798,0.117538,0.007589,0.009131,0.028956,0.004965,,0.008925,0.009227,0.004589,0.008142,0.351204,,0.012605,0.060113,,,0.005835,-0.001939,0.017827,0.003795,0.03,0.018557,0.004678,0.004946,0.030523,-0.019884,0.145446,0.015938,0.096469,-0.032129,0.002581,0.018644,0.035567,0.017018,0.012559,0.022918,0.037961,0.029336,0.043316,0.010771
2017-02,0.031905,0.006459,0.004593,0.005585,,0.090709,0.046806,0.018827,0.023922,,,,,,,0.000503,0.016856,0.044352,0.00311,-0.048445,-0.019719,,0.029058,,0.003138,,-0.050628,0.014107,0.045352,,0.067308,,,0.039242,0.019497,0.01773,0.016761,,0.017703,,0.033428,-0.018028,0.000364,0.013051,0.027601,0.014626,0.023325,0.015588,0.008165,0.003085,0.030709,-0.006611,0.049675,0.048211,-0.045132,-0.022499,0.031848,,,-0.004902,-0.016944,0.02109,0.015318,0.011245,0.068903,,-0.014244,-0.021076,0.007236,0.020336,0.047965,,0.051347,0.046192,0.065876,0.03679,0.03975,0.034957,0.014076,0.02752,0.01446,,,,,,,0.037184,0.050367,0.067984,0.01321,0.016266,0.051647,0.146498,0.037955,0.00808,0.031679,0.078619,,0.022422,,-0.001744,0.056351,0.028904,-0.000443,0.011705,0.037313,0.038021,,0.046924,0.022596,0.029199,,0.041888,0.032368,0.034134,0.041869,0.003615,0.038475,,,0.000367,-0.047145,-0.069892,0.035891,0.026195,0.028156,0.012021,0.080689,0.043522,0.039842,0.040506,0.000592,,0.004117,0.004485,0.010942,0.015846,-0.039678,,0.045425,0.065257,,,0.01648,0.035086,0.038761,-0.027753,0.026898,0.036949,0.000405,0.03584,0.023977,0.054964,-0.116584,0.069898,0.081818,-0.02085,0.052767,0.039129,0.045328,0.047727,0.052664,0.063386,0.025412,0.036338,0.04116,0.023406
2017-03,0.01048,-0.000553,-0.005646,-0.011664,,0.042339,0.036108,0.036119,0.023363,,,,,,,-0.000174,0.046594,-0.027651,0.020672,-0.098024,0.042031,,0.01496,,-0.016648,,-0.043089,-0.019577,-0.007678,,0.039099,,,-0.004079,-0.009682,0.026598,0.005136,,0.02982,,0.030068,0.007119,0.044695,0.005271,0.025934,0.020056,-0.007156,0.022022,0.019283,0.030373,-0.003245,0.017506,0.02208,-0.013751,-0.001751,-0.025724,-0.004277,,,0.03202,-0.000596,0.016179,-0.001434,-0.012332,-0.012301,,-0.054208,0.051442,0.000805,0.035312,0.030432,,0.013895,0.061341,-0.018025,-0.011433,0.001176,-0.009659,-0.008381,-0.007722,0.026819,,,,,,,-0.046687,0.057442,0.003827,-0.002951,-0.006283,-0.003716,0.027487,0.020524,-0.018904,0.016786,-0.0339,,0.034655,,-0.03145,-0.015596,-0.074707,0.01153,-0.006586,-0.007194,0.017066,,-0.000451,-0.079651,0.026458,,-0.025158,-0.003021,0.001421,0.006569,0.000181,0.001764,,,0.000639,-0.009896,-0.064306,0.024184,0.043461,0.04403,0.029325,0.009809,-0.000274,-0.018787,0.011843,0.001678,,0.0,-0.000687,-0.001553,-0.006551,-0.080838,,0.00123,0.010576,,,-0.006411,-0.024237,0.001318,-0.021058,0.014765,0.000552,0.001214,-0.009183,-0.044077,0.000393,0.065985,-0.027974,-0.012115,-0.01486,-0.029561,-0.007656,0.02226,-0.004226,-0.001353,-0.004806,0.011736,0.013508,0.020969,-0.011836
2017-04,0.010891,0.00907,0.017977,-0.008655,,-0.009188,0.050501,0.07422,0.04808,,,,,,,0.000744,0.034384,-0.008819,0.012152,-0.05476,0.016529,,-0.016122,,-0.021969,,-0.046366,-0.016816,0.002995,,0.017687,,,0.009922,0.018443,0.019091,0.017102,,0.025961,,-0.006634,-0.023066,0.032348,0.00699,0.015949,0.016897,-0.007742,0.030362,0.006054,0.011567,0.001308,0.039841,0.0226,0.039856,-0.025428,-0.104225,0.017267,,,0.030549,-0.005433,-0.019648,0.008157,-0.010535,0.014901,,0.003168,0.005512,0.011088,0.019042,0.033051,,0.041738,0.018736,0.033889,-0.000793,0.009651,-0.001914,0.003724,0.001567,0.023562,,,,,,,-0.010254,0.059754,0.006913,0.011888,0.01072,0.020517,0.032205,0.025771,-0.008351,-0.004228,0.034141,,0.03585,-0.006766,-0.025256,0.029162,-0.0022,0.052608,0.022935,-0.056522,0.017054,,0.006181,-0.046901,0.028882,,0.00017,0.060422,0.002468,0.022487,0.004128,0.010663,,,0.001871,-0.031094,-0.04556,0.017575,-0.000125,-0.005698,0.020555,0.026388,0.010369,0.026118,0.019436,-0.000819,,0.004498,0.00586,0.012957,0.015732,-0.142671,,0.01404,0.026443,,,0.01593,0.002422,0.0104,0.021925,0.016253,0.010633,-0.000202,-0.000315,-0.020173,-0.00192,-0.038518,0.027981,0.030286,-0.029471,-0.008428,0.019674,0.020071,0.010993,0.007601,0.015331,-0.015912,0.00984,0.026599,0.013053
2017-05,0.029242,0.00687,-0.059548,-0.030759,,-0.016105,0.126341,0.082978,0.162376,,,,,,,0.000153,0.036191,0.000424,0.03902,-0.073084,0.051085,,0.019663,,0.009467,,-0.055166,0.013896,-0.011599,,0.100017,,,0.004438,0.031979,0.05278,0.007615,,0.03163,,-0.043188,-0.003808,0.045148,0.027574,0.018365,0.04562,-0.053807,0.025349,0.003385,0.030616,0.000594,0.09542,0.045627,0.048816,0.020693,-0.024822,-0.001242,,,-0.002084,-0.010584,0.048031,0.010313,-0.017547,-0.039948,,0.004284,-0.000166,0.008268,0.023408,0.060314,,0.019399,0.014651,0.02634,-0.004163,0.013942,-0.001656,-0.030607,-0.003128,0.028194,,,,,,,-0.041073,0.061511,0.050085,0.013332,-0.0,0.003394,0.016956,0.047653,-0.017715,0.038415,0.053911,,-0.010357,-0.029291,-0.017273,0.032351,0.001764,0.06414,-0.034157,0.00768,0.032012,,0.014881,0.01406,0.043767,,-0.010192,0.024817,0.017453,0.023286,0.000935,0.01354,,,0.000733,0.003725,0.012136,0.019558,0.078921,0.087283,0.036042,0.067404,0.027269,0.018549,0.029675,-0.000781,0.001974,-0.000401,-0.001031,0.0094,0.018878,-0.021277,,0.020045,0.045812,,,0.017759,-0.007247,0.014044,-0.030634,0.019463,0.010114,-0.000202,0.00063,0.0,0.001787,0.030418,0.025182,-0.052212,-0.035377,-0.0119,0.017787,0.039537,0.026459,0.041392,0.007682,0.087249,0.049395,0.040669,0.033286
2017-06,-0.003894,-0.000182,0.036267,-0.003333,,0.110268,0.021164,-0.020209,-0.003663,,,,,,,0.001028,0.002633,0.024746,-0.036591,-0.074038,0.058238,,-0.009184,,0.073827,,0.0381,0.004217,0.016376,,0.031361,,,-0.006665,0.012514,-0.002669,-0.007171,,0.001507,,0.030622,0.031262,-0.00536,0.013239,0.040139,-0.015743,-0.021385,0.012052,-0.002249,0.002505,0.008193,-0.029894,-0.026341,-0.025338,-0.026884,0.062043,-0.021555,,,0.020345,-0.007122,-0.010221,0.001326,0.073688,0.085746,,0.072821,0.098607,-0.005095,0.011256,-0.012176,,0.036467,-0.01005,-0.000512,0.019282,0.00667,0.01659,0.033922,0.014844,0.008257,,,,,,,0.064013,0.005669,-0.012521,0.004803,-0.015297,0.029144,0.012386,0.003453,0.06241,-0.021807,-0.005848,,0.029866,0.023509,-0.009416,-0.005359,-0.027732,-0.018239,0.030247,-0.03811,-0.010922,,0.005649,0.011554,-0.008676,,0.027349,0.006844,-0.000956,0.001628,-0.009374,0.006837,,,-0.000781,-0.030831,-0.027977,-0.014738,-0.048029,-0.050303,0.005935,0.022267,-0.003075,0.015336,-0.00562,-0.004591,-0.017949,-0.008669,-0.006884,-0.003026,0.007919,0.023292,,-0.003545,-0.015226,,,0.006595,0.022326,0.006297,-0.014894,0.006313,0.009473,-0.004449,0.018011,0.151471,0.011893,-0.030229,0.001001,0.141616,-0.001117,0.065133,0.013512,-0.028118,-0.022535,-0.027088,0.045671,-0.043271,0.006154,0.00866,0.015501
2017-07,0.018458,0.00334,0.008436,0.003344,,-0.004155,0.023212,0.053698,0.050127,,,,,,,0.000328,0.065437,0.033064,-0.001999,0.079958,0.034245,,-0.012981,,-0.02092,,0.198284,-0.008924,0.016443,,0.104778,,,0.02139,-0.012601,0.018486,0.011789,,0.029931,,0.047048,0.042601,0.014536,0.02069,0.02349,0.023702,0.107206,0.032672,0.05184,0.033916,0.01715,0.004157,0.041432,-0.004748,0.035326,0.00719,0.023132,,,0.047969,0.058803,-0.025983,0.010191,0.028711,0.029057,,0.070283,0.011984,0.003748,0.054956,0.03926,,-0.012904,0.070405,0.047982,0.013545,0.020747,0.012815,0.007366,0.013113,0.035565,,,,,,,-0.008554,0.131524,0.052304,0.007654,0.000917,0.00885,0.05787,0.034762,0.040285,0.020104,0.025009,,0.050688,-0.004457,0.041191,0.041603,0.018562,0.017382,-0.002298,0.011094,0.027113,,0.010219,0.245003,0.058343,,0.022159,-0.02899,0.01663,0.02674,0.00524,0.02008,,,0.00186,0.019146,0.038651,0.034937,0.04862,0.048359,0.027806,0.052058,0.01373,0.023264,0.026133,0.002784,-0.021411,0.004613,0.002781,0.000992,-0.006583,0.097876,,0.020233,0.061634,,,-0.005591,0.012375,0.020625,0.021126,0.026507,0.018803,0.002641,0.015431,-0.066411,0.02454,0.021116,0.036221,0.012827,0.026186,0.017025,0.002936,0.044591,0.006917,0.024249,0.008203,0.054492,0.020542,0.03368,-0.015798
2017-08,0.008689,0.009413,-0.010456,-0.04871,,0.128309,0.152589,0.024637,0.118046,,,,,,,0.001138,0.031187,0.035378,0.004006,-0.039423,0.07016,,0.012682,,0.025934,,0.053302,-0.06303,-0.009405,,0.03394,,,0.001883,0.048892,0.008367,0.019895,0.015817,0.002031,,-0.002203,-0.001075,0.001628,-0.000913,0.024044,-0.008206,0.058201,0.005322,0.029286,0.000691,-0.004651,0.129174,0.030794,0.025569,0.081365,0.073171,0.041988,,,0.019711,0.014876,0.0171,0.000655,-0.022619,0.04469,,0.049452,-0.03058,0.014576,0.02311,0.0363,,0.00906,-0.007276,0.036749,-0.013364,0.002737,-0.012031,-0.024517,-0.018879,0.006902,,,,,,,-0.045154,0.036716,0.051602,0.006772,0.02844,-0.007519,0.055622,0.014677,0.013581,0.038244,0.038342,,0.056971,-0.007576,0.003043,0.036387,0.059784,-0.050627,-0.022856,0.04232,-0.001457,,0.004658,0.069725,0.015436,,-0.021186,0.015831,-0.000218,0.010325,0.010405,0.002885,,,0.002023,0.012428,0.034046,0.013699,0.03192,0.029052,-0.002338,0.007549,0.007603,0.010643,0.014176,0.002402,0.020622,0.010376,0.010753,0.020944,0.034087,-0.041465,,0.007612,0.041449,,,0.032811,-0.002611,0.002912,-0.002346,0.004184,0.001499,0.002836,-0.004692,-0.116279,0.026081,0.028581,0.041124,0.072406,-0.054788,-0.015544,0.002196,0.029216,-0.011027,0.032883,0.017524,-0.017225,0.010454,0.023751,0.051644
2017-09,0.001477,-0.005716,0.101828,0.001786,,0.04334,0.004276,0.048419,-0.013107,,,,,,,0.000722,0.060976,0.011923,-0.040898,-0.051051,0.066805,,0.014238,,0.084109,,-0.061556,-0.002827,0.038555,,0.044913,,,0.013848,-0.033697,-0.000703,-0.001878,-0.006617,0.024749,,-0.009272,0.038393,0.054291,0.018278,-0.036819,0.029846,0.04225,0.025294,-0.005552,0.030711,0.032235,-0.050422,0.009243,0.021008,-0.071198,-0.069013,-0.033699,,,0.055971,0.021852,0.012105,0.006007,0.070012,0.001079,,0.074172,0.065535,-0.014416,0.000185,-0.006976,,0.007659,-0.036939,0.045594,0.034056,0.020414,0.029243,0.07152,0.02675,0.019562,,,,,,,0.095429,0.012992,0.016045,-0.000495,-0.012952,0.018687,0.019981,0.028089,0.034311,-0.039278,0.056978,,0.000446,0.069396,0.022451,0.040142,-0.085247,0.074789,0.105548,-0.055639,0.013277,,0.026517,0.107633,0.049945,,0.037418,-0.030404,0.02848,0.011071,-0.007383,0.020648,,,-0.001868,-0.058236,-0.091884,0.011708,0.053511,0.051825,0.026783,0.01283,0.007775,0.012117,0.010887,-0.000766,-0.029477,-0.00702,-0.00601,-0.016785,-0.02323,-0.041096,,0.005167,0.016615,,,-0.02244,-0.001141,0.020422,-0.004826,0.021076,0.024401,-0.00101,0.029817,0.018576,0.020742,-0.081328,0.055067,0.033145,0.101823,0.05133,0.041845,0.008178,-0.00715,-0.027567,0.009114,0.027635,0.015322,0.021119,-0.033347
2017-10,0.014992,0.000979,0.029954,-0.044563,,-0.010671,0.035639,0.051838,0.062346,,,,,,,0.0007,0.085058,0.019747,0.00676,0.028481,0.050451,,0.021958,,0.010982,,0.029779,-0.024376,-0.001109,,0.041498,,,0.037071,0.000942,0.010132,0.002432,0.032915,0.01766,,0.011587,-0.005183,0.019735,0.052773,0.055401,0.006026,-0.03646,0.017498,0.026518,0.013726,0.013656,0.025297,0.074307,-0.008707,-0.020906,-0.047633,-0.007485,,,0.032383,0.016372,0.02093,0.000849,0.014346,-0.058185,,0.199378,-0.037846,-0.001889,0.03258,0.069876,,0.032868,0.072755,0.013649,0.011843,0.023247,0.007425,0.000483,0.00836,0.019842,,,,,,,0.006166,-0.007027,-0.006865,0.001928,0.005732,0.003223,0.003935,0.050376,-0.063427,0.048709,0.027145,,0.046403,0.009734,0.036202,0.023591,0.005387,0.003072,0.024138,-0.001592,0.012964,,0.029168,0.049942,0.051448,,0.014792,0.031702,0.036111,0.030271,0.002683,0.022985,,,-0.000913,-0.028797,-0.077572,0.046778,0.088834,0.089235,0.016628,0.001023,0.017983,0.077796,0.033247,0.002272,-0.016292,0.00236,0.0019,-0.000896,-0.000385,-0.102256,,0.019467,0.04504,,,-0.000717,-0.010711,0.023271,-0.030674,0.021069,0.021696,0.00182,0.018333,-0.057751,0.049827,0.086433,0.019799,-0.033846,-0.008324,0.028616,0.007465,0.065144,-0.016488,0.03902,-0.007586,0.080677,0.047474,0.018642,0.003801
2017-11,0.023729,-0.001483,0.011186,-0.014003,,-0.01067,0.047592,0.017025,0.048501,,,,,,,0.000547,0.013135,0.03247,-0.010847,0.007179,0.094164,,0.010743,,0.09018,,-0.04494,-0.012783,0.039267,,0.020714,,,0.018451,0.013522,0.013653,-0.00272,-0.000948,0.005488,,0.003083,0.00521,0.005141,0.021483,-0.026247,-0.001141,-0.036594,0.009304,-0.006798,0.009247,0.035925,0.021525,0.009276,0.020593,-0.000445,-0.010628,0.003563,,,-0.013612,0.004422,0.022128,-0.003678,0.06347,0.005029,,0.058128,0.080938,-0.002793,0.001255,-0.004346,,0.030142,-0.013053,0.029756,0.034548,0.03122,0.030488,0.02899,0.033512,0.005789,,,,,,,0.038872,0.0023,0.042063,-0.001233,0.014281,0.042748,0.09999,0.02796,0.089608,0.011938,0.040165,,0.025584,0.03856,0.009737,0.025143,0.025539,0.00647,0.040725,-0.012759,0.022574,,0.036025,0.051254,0.02508,,0.046772,0.020185,0.04207,0.030557,0.00116,0.03012,,,-0.002161,-0.030275,-0.043876,0.036936,-0.013385,-0.000926,0.008339,0.060232,0.038821,0.026135,0.027804,-0.001663,-0.015785,0.000863,0.001555,-0.001479,0.007432,0.19598,,0.030787,0.025545,,,0.006796,0.026642,0.030576,0.024824,0.018973,0.030303,-0.001211,0.035219,-0.017742,0.00615,0.011014,0.016466,-0.00538,0.017523,0.034586,0.041661,0.014138,0.055755,0.026851,0.029096,0.004516,0.0138,0.01344,0.012909
2017-12,0.00744,0.004752,0.011801,0.040502,,-0.033738,0.009652,-0.017885,0.037751,,,,,,,0.000744,-0.0087,0.026993,0.006788,-0.004073,0.009398,,0.024578,,0.004505,,0.136845,-0.012949,0.037631,,0.029472,,,0.04243,0.031643,0.008451,0.012451,0.034314,0.011636,,0.04258,0.037301,-0.004125,0.006962,0.0039,0.042134,0.056355,0.024373,0.036872,0.018286,0.020316,-0.011898,0.001081,-0.017909,0.042613,0.078734,0.021057,,,0.021558,0.050739,0.00745,0.002458,0.021794,0.0156,,0.037679,-0.009674,0.001847,0.036685,-0.007882,,-0.022182,0.044943,0.013942,0.015848,0.01209,0.015828,-0.009537,0.012931,0.021077,,,,0.050287,,,-0.003871,0.04056,0.006048,0.012205,0.034067,0.016691,-0.016783,0.001225,-0.024696,-0.053212,0.001664,,0.055504,0.04153,0.02969,0.001486,-0.016454,-0.052784,-0.003786,0.024233,0.009143,,0.012481,0.089478,-0.008635,,0.018202,0.050392,0.019541,0.010562,0.009663,0.012827,,,-0.000202,0.050725,0.085086,0.009101,-0.01042,-0.014135,0.015707,0.023689,-0.009026,0.010118,0.007189,0.001315,-0.006157,0.009355,0.009011,0.00577,0.018126,0.075751,,0.00239,0.012701,,,0.017292,-0.001474,0.012827,0.006449,0.015946,0.011611,0.001704,0.016519,-0.014778,0.04924,0.059866,0.011313,0.020634,0.052694,0.018881,0.021086,0.005458,0.022531,-0.060582,-0.005505,-0.017433,-0.001875,0.00296,0.038285
2018-01,0.030835,-0.011251,0.000365,0.056534,,0.130665,0.11219,0.095629,0.100065,,,,,,,0.001314,0.116878,0.081526,-0.032676,-0.0818,0.078658,,0.043666,,0.050873,,0.026325,0.022659,0.056532,,0.090234,,,0.037241,-0.042731,0.032201,-0.006374,0.063694,0.049528,,0.025896,0.008097,0.060267,0.050225,0.067108,0.037409,0.151792,0.042269,0.095045,0.048355,0.045115,-0.044528,0.075445,0.09796,0.021945,-0.013185,0.032349,,,0.030202,0.042956,0.048673,0.000458,0.056237,0.068465,,0.08073,0.046485,-0.021502,0.079789,0.100861,,0.102069,0.032714,0.080485,0.038628,0.056909,0.0378,0.012247,0.022098,0.055802,,,,0.04352,,,0.058623,0.126941,0.105279,-0.012257,-0.014011,0.081272,0.100285,0.082226,0.053104,-0.007746,0.109544,,-0.034761,0.032181,0.031518,0.075696,0.077766,0.05626,0.015192,0.009464,0.073684,,0.045718,0.014291,0.093901,,0.045407,0.081837,0.045534,0.07156,-0.009021,0.055347,,,-0.002863,-0.01011,0.001762,0.070183,0.088948,0.086332,0.04795,0.069067,0.024403,0.072944,0.071818,-0.002504,-0.034086,-0.008503,-0.008071,-0.026028,-0.032555,-0.063123,,0.034861,0.089546,,,-0.031923,-0.04254,0.055852,0.011409,0.054808,0.052313,-0.003482,0.047122,0.053333,0.024682,-0.024401,0.05888,0.100153,0.035843,0.065568,0.053654,0.070367,0.016347,-0.031131,0.065554,0.051425,0.073157,0.068849,-0.048015
